,max-xS,max-yS,min-xS,min-yS,mean-xS,mean-yS,median-xS,median-yS,mode-xS,mode-yS,stdv-xS,stdv-yS,peaktopeak-xS,peaktopeak-yS,interquart-xS,interquart-yS,kurtosis-xS,kurtosis-yS,Label
75,0.49032047390937805,0.7026531100273132,0.4885062575340271,0.6937221884727478,0.4890325292944908,0.6975556761026382,0.4886458218097687,0.695828914642334,0.49032047390937805,0.701906144618988,0.0006625637281737,0.0039155657702308255,0.0018142163753509521,0.00893092155456543,0.0008760914206504822,0.00741991400718689,-0.41085798753611824,-1.6687008320400503,juggle
76,0.4920627474784851,0.5549776554107666,0.48352840542793274,0.5267983675003052,0.48958651082856314,0.5433577724865505,0.49011024832725525,0.5509249567985535,0.48352840542793274,0.5549776554107666,0.0029502925182908714,0.01208282827514811,0.008534342050552368,0.028179287910461426,0.00224362313747406,0.017796218395233154,0.6549587992360788,-1.3903659075601336,juggle
77,0.4760853946208954,0.6632862091064453,0.4709254205226898,0.6279744505882263,0.47335274730409893,0.6477685826165336,0.47356897592544556,0.6527466177940369,0.4709254205226898,0.6570772528648376,0.001620356174514468,0.014539131820593049,0.005159974098205566,0.035311758518218994,0.0010204315185546875,0.022777795791625977,-0.330475172932406,-1.4483533885408255,juggle
78,0.5195271372795105,0.6771922707557678,0.512141764163971,0.673418402671814,0.5171974386487689,0.6762822100094387,0.5179857611656189,0.6767798662185669,0.512141764163971,0.673418402671814,0.0025824568512483295,0.0013145428789753388,0.007385373115539551,0.0037738680839538574,0.002459794282913208,0.0006743669509887695,0.10862370610380978,1.4608951232543417,juggle
79,0.5266780257225037,0.7216706871986389,0.5224712491035461,0.7171145677566528,0.5252251284463065,0.7191663895334516,0.5254075527191162,0.7195471525192261,0.5224712491035461,0.7183845043182373,0.0014123910286597337,0.0016007701296868856,0.0042067766189575195,0.004556119441986084,0.0013266801834106445,0.0019809603691101074,0.14479611815594184,-1.0404777082807575,juggle
80,0.5000783801078796,0.5488389134407043,0.492443710565567,0.533343493938446,0.4974396356514522,0.5421996542385646,0.49800118803977966,0.5431437492370605,0.492443710565567,0.5488389134407043,0.002684745656333592,0.00634625478640365,0.007634669542312622,0.0154954195022583,0.002845272421836853,0.009293168783187866,-0.3049972037995765,-1.3159646932551465,juggle
81,0.4886772036552429,0.6664170622825623,0.4789309501647949,0.6369991898536682,0.48534553817340303,0.653153794152396,0.4869813323020935,0.6538978815078735,0.4789309501647949,0.6602874398231506,0.0037297685067597098,0.01205765303503494,0.009746253490447998,0.029417872428894043,0.003492578864097595,0.017275452613830566,-0.8121673645379839,-1.3062095783132506,juggle
82,0.522941529750824,0.678608238697052,0.5193035006523132,0.6774073839187622,0.5214259965079171,0.6781191911016192,0.5222304463386536,0.6780879497528076,0.5193035006523132,0.6774073839187622,0.0015310289784369823,0.0004109344637836585,0.003638029098510742,0.001200854778289795,0.0021637380123138428,0.0004767179489135742,-1.2968212256121272,-0.6723842829137077,juggle
83,0.5275022983551025,0.725317656993866,0.5239377617835999,0.7188743948936462,0.5254956824438912,0.7214473485946655,0.5249652862548828,0.7202011346817017,0.5275022983551025,0.719978392124176,0.0014877961400769047,0.0024809689727822524,0.0035645365715026855,0.0064432621002197266,0.002406209707260132,0.0035012364387512207,-1.5075144139445218,-1.2717284407755978,juggle
84,0.49915799498558044,0.5473905205726624,0.4970155656337738,0.5228683948516846,0.49834937282970976,0.5369731613567897,0.498993843793869,0.5342608094215393,0.4970155656337738,0.5471658706665039,0.0009361736778160518,0.010085349448995425,0.0021424293518066406,0.024522125720977783,0.0014495551586151123,0.01612141728401184,-1.488821889477549,-1.5126178440266498,juggle
